SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0803,401.73
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0522,522.42
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0427,639.91
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,0.9273,231.82
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5335,266.75
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.2874,287.40
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1289,322.34
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.0803,401.73
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0522,522.42
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0427,639.91
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,250,0.9273,231.82
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5335,266.75
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.2874,287.40
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1289,322.34
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.0803,401.73
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0522,522.42
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0427,639.91
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,0.9273,231.82
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.5335,266.75
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.2874,287.40
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.1289,322.34
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.0803,401.73
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.0522,522.42
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.0427,639.91
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,0.9273,231.82
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.5335,266.75
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.2874,287.40
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.1289,322.34
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.0803,401.73
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.0522,522.42
"1"" x 2""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.0427,639.91
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.5618,140.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.3166,158.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.1762,176.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.0848,211.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0529,264.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0334,334.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0292,438.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.5618,140.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.3166,158.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.1762,176.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.0848,211.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0529,264.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0334,334.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0292,438.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.5618,140.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.3166,158.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.1762,176.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.0848,211.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0529,264.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0334,334.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0292,438.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.5618,140.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.3166,158.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.1762,176.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.0848,211.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0529,264.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0334,334.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0292,438.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.5618,140.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.3166,158.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.1762,176.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.0848,211.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0529,264.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0334,334.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0292,438.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0260,390.62
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.5018,125.44
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.2826,141.31
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.1572,157.20
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.0756,188.96
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.0473,236.59
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0300,300.10
"1"" x 2""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0260,390.62
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.8337,208.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.4555,227.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2384,238.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1045,261.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0570,284.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0375,374.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0303,455.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.8337,208.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.4555,227.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2384,238.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1045,261.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0570,284.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0375,374.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0303,455.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.8337,208.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.4555,227.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2384,238.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1045,261.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0570,284.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0375,374.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0303,455.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.8337,208.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.4555,227.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2384,238.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1045,261.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0570,284.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0375,374.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0303,455.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.8337,208.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.4555,227.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2384,238.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1045,261.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0570,284.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0375,374.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0303,455.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.7737,193.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4215,210.76
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2194,219.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.0953,238.18
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0514,256.95
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0341,340.67
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0271,407.07
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.7737,193.42
"1"" x 2""",Oval,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4215,210.76
