SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.0683,341.39
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.0389,389.02
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.0317,474.77
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,0.8956,223.89
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5113,255.64
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.2683,268.35
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1181,295.34
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.0683,341.39
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0389,389.02
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0317,474.77
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,0.8956,223.89
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.5113,255.64
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2683,268.35
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1181,295.34
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0683,341.39
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0389,389.02
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0317,474.77
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,250,0.8956,223.89
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5113,255.64
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.2683,268.35
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1181,295.34
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.0683,341.39
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0389,389.02
"1"" x 1""",Square,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0317,474.77
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.2976,148.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.1699,169.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.0822,205.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0497,248.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0302,302.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0265,397.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.2976,148.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.1699,169.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.0822,205.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0497,248.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0302,302.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0265,397.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.2976,148.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.1699,169.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.0822,205.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0497,248.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0302,302.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0265,397.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.2976,148.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.1699,169.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.0822,205.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0497,248.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0302,302.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0265,397.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.2976,148.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.1699,169.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.0822,205.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0497,248.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0302,302.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0265,397.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.5237,130.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0233,349.33
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.4637,115.93
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.2636,131.80
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.1509,150.85
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.0730,182.60
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.0441,220.71
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.0268,268.35
"1"" x 1""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0233,349.33
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.7818,195.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.4266,213.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2240,223.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.0981,245.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.0538,269.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0352,351.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0285,427.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.7818,195.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.4266,213.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2240,223.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.0981,245.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.0538,269.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0352,351.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0285,427.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.7818,195.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.4266,213.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2240,223.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.0981,245.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.0538,269.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0352,351.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0285,427.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.7818,195.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.4266,213.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2240,223.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.0981,245.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.0538,269.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0352,351.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0285,427.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.7818,195.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.4266,213.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2240,223.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.0981,245.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.0538,269.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0352,351.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0285,427.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.7218,180.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.3926,196.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2050,204.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.0889,222.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0482,241.07
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0318,317.57
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0253,379.64
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.7218,180.44
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.3926,196.32
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2050,204.98
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.0889,222.30
"1"" x 1""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0482,241.07
